# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-10-17T11:38:40.824Z
#
# Location: GEO -22.7N 315.0E, URSI-Code CAJ2M CACHOEIRA PAULISTA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2019-01-01T00:00:00.000Z - 2019-12-29T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of CAJ2M data provider
#
#Time                     CS   foF2 QD
2019-01-05T02:00:00.000Z  60  4.750 //
2019-01-05T02:10:00.000Z  80  4.700 //
2019-01-05T02:20:00.000Z  95  4.900 //
2019-01-05T02:30:00.000Z  85  4.850 //
2019-01-05T02:40:00.000Z  85  4.700 //
2019-01-05T02:50:00.000Z  70  4.250 //
2019-01-05T03:00:00.000Z  80  4.200 //
2019-01-05T03:10:00.000Z  80  4.150 //
2019-01-05T03:20:00.000Z  95  4.200 //
2019-01-05T03:30:00.000Z  80  4.150 //
2019-01-05T03:40:00.000Z  95  4.200 //
2019-01-05T03:50:00.000Z  75  3.950 //
2019-01-05T04:00:00.000Z  70  3.850 //
2019-01-05T04:10:00.000Z  80  3.750 //
2019-01-05T04:20:00.000Z  80  3.700 //
2019-01-05T04:30:00.000Z  70  3.650 //
2019-01-05T04:40:00.000Z  95  4.050 //
2019-01-05T04:50:00.000Z  90  4.100 //
2019-01-05T05:00:00.000Z  90  4.000 //
2019-01-05T05:10:00.000Z  80  4.000 //
2019-01-05T05:20:00.000Z  80  4.050 //
2019-01-05T05:30:00.000Z  70  3.950 //
2019-01-05T05:40:00.000Z  70  3.850 //
2019-01-05T05:50:00.000Z  40  3.650 //
2019-01-05T06:00:00.000Z  70  3.850 //
2019-01-05T06:10:00.000Z  70  4.000 //
2019-01-05T06:20:00.000Z  70  3.900 //
2019-01-05T06:30:00.000Z  70  3.750 //
2019-01-05T06:40:00.000Z  70  3.550 //
2019-01-05T06:50:00.000Z  40  3.300 //
2019-01-05T07:00:00.000Z  80  3.450 //
2019-01-05T07:10:00.000Z  70  3.200 //
2019-01-05T07:20:00.000Z  60  3.000 //
2019-01-05T07:30:00.000Z  70  3.000 //
2019-01-05T07:40:00.000Z  70  3.100 //
2019-01-05T07:50:00.000Z  70  2.900 //
2019-01-05T08:00:00.000Z  60  3.000 //
2019-01-05T08:10:00.000Z  70  3.300 //
2019-01-05T08:20:00.000Z  65  3.550 //
2019-01-05T08:30:00.000Z  65  4.250 //
2019-01-05T08:40:00.000Z  80  4.850 //
2019-01-05T08:50:00.000Z  80  5.557 //
2019-01-05T09:00:00.000Z  80  5.863 //
2019-01-05T09:10:00.000Z  80  5.800 //
2019-01-05T09:20:00.000Z   0  5.050 //
2019-01-05T09:30:00.000Z  80  4.550 //
2019-01-05T09:40:00.000Z  80  4.350 //
2019-01-05T09:50:00.000Z  80  4.400 //
2019-01-05T10:00:00.000Z  80  4.250 //
2019-01-05T10:10:00.000Z  95  4.100 //
2019-01-05T10:20:00.000Z  50  3.950 //
2019-01-05T10:30:00.000Z 100  4.150 //
2019-01-05T10:40:00.000Z  95  4.300 //
2019-01-05T10:50:00.000Z  50  4.100 //
2019-01-05T11:00:00.000Z  50  3.900 //
2019-01-05T11:10:00.000Z  70  4.250 //
2019-01-05T11:20:00.000Z  65  4.400 //
2019-01-05T11:30:00.000Z  50  4.175 //
2019-01-05T11:40:00.000Z  95  4.100 //
2019-01-05T11:50:00.000Z  50  4.050 //
2019-01-05T12:20:00.000Z 100  4.850 //
2019-01-05T12:30:00.000Z  95  4.800 //
2019-01-05T12:40:00.000Z 100  4.951 //
2019-01-05T12:50:00.000Z 100  5.075 //
2019-01-05T13:00:00.000Z  95  5.225 //
2019-01-05T13:10:00.000Z  70  5.201 //
2019-01-05T13:20:00.000Z 100  5.300 //
2019-01-05T13:40:00.000Z 100  5.800 //
2019-01-05T13:50:00.000Z 100  5.925 //
2019-01-05T14:00:00.000Z  50  3.800 //
2019-01-05T14:10:00.000Z 100  6.350 //
2019-01-05T14:20:00.000Z 100  6.450 //
2019-01-05T14:30:00.000Z 100  6.700 //
2019-01-05T14:40:00.000Z 100  7.025 //
2019-01-05T14:50:00.000Z 100  7.250 //
2019-01-05T15:00:00.000Z 100  7.400 //
2019-01-05T15:10:00.000Z 100  7.625 //
2019-01-05T15:20:00.000Z 100  7.800 //
2019-01-05T15:30:00.000Z 100  8.100 //
2019-01-05T15:40:00.000Z 100  8.200 //
2019-01-05T15:50:00.000Z 100  8.350 //
2019-01-05T16:00:00.000Z 100  8.475 //
2019-01-05T16:10:00.000Z 100  8.575 //
2019-01-05T16:20:00.000Z 100  8.500 //
2019-01-05T16:30:00.000Z  95  8.525 //
2019-01-05T16:40:00.000Z 100  8.350 //
2019-01-05T16:50:00.000Z 100  8.250 //
2019-01-05T17:00:00.000Z 100  8.325 //
2019-01-05T17:10:00.000Z 100  8.250 //
2019-01-05T17:20:00.000Z   0  8.350 //
2019-01-05T17:30:00.000Z 100  8.350 //
2019-01-05T17:40:00.000Z   0  8.450 //
2019-01-05T17:50:00.000Z 100  8.550 //
2019-01-05T18:00:00.000Z  95  8.625 //
2019-01-05T18:10:00.000Z  95  8.550 //
2019-01-05T18:20:00.000Z  95  8.725 //
2019-01-05T18:30:00.000Z  95  9.025 //
2019-01-05T18:40:00.000Z  95  9.025 //
2019-01-05T18:50:00.000Z 100  8.950 //
2019-01-05T19:00:00.000Z  95  9.275 //
2019-01-05T19:10:00.000Z  95  9.425 //
2019-01-05T19:20:00.000Z  95  9.375 //
2019-01-05T19:30:00.000Z  95  9.300 //
2019-01-05T19:40:00.000Z  70  9.050 //
2019-01-05T19:50:00.000Z  75  9.050 //
2019-01-05T20:00:00.000Z  90  8.801 //
2019-01-05T20:10:00.000Z  80  8.525 //
2019-01-05T20:20:00.000Z  80  8.175 //
2019-01-05T20:30:00.000Z  80  7.825 //
2019-01-05T20:40:00.000Z  70  6.750 //
2019-01-05T20:50:00.000Z  65  6.850 //
2019-01-05T21:00:00.000Z  80  6.650 //
2019-01-05T21:10:00.000Z  80  6.525 //
2019-01-05T21:20:00.000Z  80  6.200 //
2019-01-05T21:30:00.000Z  80  6.100 //
2019-01-05T21:40:00.000Z  80  5.650 //
2019-01-05T21:50:00.000Z  80  5.700 //
2019-01-05T22:00:00.000Z   0  5.700 //
2019-01-05T22:10:00.000Z  80  5.950 //
2019-01-05T22:20:00.000Z  70  5.800 //
2019-01-05T22:30:00.000Z  80  5.750 //
2019-01-05T22:40:00.000Z  75  5.500 //
2019-01-05T22:50:00.000Z  70  5.800 //
2019-01-05T23:00:00.000Z  55  5.750 //
2019-01-05T23:10:00.000Z  60  4.900 //
2019-01-05T23:20:00.000Z   0  5.450 //
2019-01-06T00:20:00.000Z  45  3.750 //
2019-01-06T00:30:00.000Z  75  3.900 //
2019-01-06T00:40:00.000Z  65  3.550 //
2019-01-06T00:50:00.000Z   0  3.450 //
2019-01-06T01:00:00.000Z  65  3.300 //
2019-01-06T01:10:00.000Z  95  3.350 //
2019-01-06T01:20:00.000Z  80  3.400 //
2019-01-06T01:30:00.000Z  90  3.500 //
2019-01-06T01:40:00.000Z  80  3.500 //
2019-01-06T01:50:00.000Z  80  3.500 //
2019-01-06T02:00:00.000Z  95  3.600 //
2019-01-06T02:10:00.000Z 100  3.600 //
2019-01-06T02:20:00.000Z  90  3.550 //
2019-01-06T02:30:00.000Z  95  3.600 //
2019-01-06T02:40:00.000Z  90  3.550 //
2019-01-06T02:50:00.000Z  80  3.400 //
2019-01-06T03:00:00.000Z  80  3.550 //
2019-01-06T03:10:00.000Z  70  3.550 //
2019-01-06T03:20:00.000Z  70  3.500 //
2019-01-06T03:30:00.000Z  75  3.450 //
2019-01-06T03:40:00.000Z  75  3.450 //
2019-01-06T03:50:00.000Z  90  3.450 //
2019-01-06T04:00:00.000Z  95  3.550 //
2019-01-06T04:10:00.000Z  75  3.550 //
2019-01-06T04:20:00.000Z  95  3.600 //
2019-01-06T04:30:00.000Z  90  3.500 //
2019-01-06T04:40:00.000Z  80  3.550 //
2019-01-06T04:50:00.000Z  80  3.550 //
2019-01-06T05:00:00.000Z  90  3.500 //
2019-01-06T05:10:00.000Z  80  3.400 //
2019-01-06T05:20:00.000Z  50  2.850 //
2019-01-06T05:30:00.000Z  35  2.950 //
2019-01-06T05:40:00.000Z  75  3.350 //
2019-01-06T05:50:00.000Z  75  3.300 //
2019-01-06T06:00:00.000Z  70  3.300 //
2019-01-06T06:10:00.000Z  70  3.300 //
2019-01-06T06:20:00.000Z  80  3.200 //
2019-01-06T06:30:00.000Z  80  3.200 //
2019-01-06T06:40:00.000Z  80  3.250 //
2019-01-06T06:50:00.000Z  95  3.100 //
2019-01-06T07:00:00.000Z  80  3.050 //
2019-01-06T07:10:00.000Z  95  2.950 //
2019-01-06T07:20:00.000Z 100  3.000 //
2019-01-06T07:30:00.000Z  95  2.950 //
2019-01-06T07:40:00.000Z 100  2.950 //
2019-01-06T07:50:00.000Z  90  2.900 //
2019-01-06T08:00:00.000Z  80  2.950 //
2019-01-06T08:10:00.000Z 100  3.050 //
2019-01-06T08:20:00.000Z  80  3.200 //
2019-01-06T08:30:00.000Z  80  3.650 //
2019-01-06T08:40:00.000Z  80  3.975 //
2019-01-06T08:50:00.000Z  80  4.338 //
2019-01-06T09:00:00.000Z  80  4.613 //
2019-01-06T09:10:00.000Z  80  4.825 //
2019-01-06T09:20:00.000Z  80  4.925 //
2019-01-06T09:30:00.000Z  80  4.725 //
2019-01-06T09:40:00.000Z   0  4.600 //
2019-01-06T09:50:00.000Z  80  4.700 //
2019-01-06T10:00:00.000Z  90  4.557 //
2019-01-06T10:10:00.000Z  80  4.575 //
2019-01-06T10:20:00.000Z  95  4.663 //
2019-01-06T10:30:00.000Z  70  4.675 //
2019-01-06T10:50:00.000Z  90  4.800 //
2019-01-06T11:00:00.000Z  90  4.663 //
2019-01-06T11:10:00.000Z  65  4.900 //
2019-01-06T11:20:00.000Z  90  4.900 //
2019-01-06T11:30:00.000Z  95  4.900 //
2019-01-06T11:40:00.000Z 100  4.975 //
2019-01-06T11:50:00.000Z 100  5.000 //
2019-01-06T12:00:00.000Z 100  5.100 //
2019-01-06T12:10:00.000Z  95  5.275 //
2019-01-06T12:20:00.000Z 100  5.225 //
2019-01-06T12:30:00.000Z 100  5.100 //
2019-01-06T12:40:00.000Z 100  5.150 //
2019-01-06T12:50:00.000Z  70  5.175 //
2019-01-06T13:00:00.000Z 100  5.250 //
2019-01-06T13:10:00.000Z  50  5.400 //
2019-01-06T13:20:00.000Z 100  5.575 //
2019-01-06T13:30:00.000Z 100  5.725 //
2019-01-06T13:40:00.000Z 100  5.775 //
2019-01-06T13:50:00.000Z 100  5.950 //
2019-01-06T14:00:00.000Z  75  6.350 //
2019-01-06T14:10:00.000Z 100  6.450 //
2019-01-06T14:20:00.000Z  45  6.500 //
2019-01-06T14:30:00.000Z 100  7.000 //
2019-01-06T14:40:00.000Z 100  7.350 //
2019-01-06T14:50:00.000Z 100  7.550 //
2019-01-06T15:00:00.000Z 100  7.725 //
2019-01-06T15:10:00.000Z 100  7.750 //
2019-01-06T15:20:00.000Z  95  7.750 //
2019-01-06T15:30:00.000Z 100  7.750 //
2019-01-06T15:40:00.000Z 100  7.825 //
2019-01-06T15:50:00.000Z 100  7.800 //
2019-01-06T16:00:00.000Z 100  7.950 //
2019-01-06T16:10:00.000Z 100  8.000 //
2019-01-06T16:20:00.000Z  95  8.050 //
2019-01-06T16:30:00.000Z 100  8.225 //
2019-01-06T16:40:00.000Z   0  8.400 //
2019-01-06T16:50:00.000Z 100  8.600 //
2019-01-06T17:00:00.000Z 100  8.750 //
2019-01-06T17:10:00.000Z 100  8.950 //
2019-01-06T17:20:00.000Z 100  9.150 //
2019-01-06T17:30:00.000Z 100  9.450 //
2019-01-06T17:40:00.000Z  95  9.850 //
2019-01-06T17:50:00.000Z  75 10.375 //
2019-01-06T18:00:00.000Z  95 10.925 //
2019-01-06T18:10:00.000Z  95 11.354 //
2019-01-06T18:20:00.000Z  95 11.625 //
2019-01-06T18:30:00.000Z  95 11.775 //
2019-01-06T18:40:00.000Z  95 11.600 //
2019-01-06T18:50:00.000Z  95 11.300 //
2019-01-06T19:00:00.000Z  95 10.550 //
2019-01-06T19:10:00.000Z  95  9.350 //
2019-01-06T19:20:00.000Z  95  8.200 //
2019-01-06T19:30:00.000Z  95  7.200 //
2019-01-06T19:40:00.000Z  95  6.150 //
2019-01-06T19:50:00.000Z  95  5.750 //
2019-01-06T20:00:00.000Z 100  5.300 //
2019-01-06T20:10:00.000Z  80  4.950 //
2019-01-06T20:20:00.000Z  80  4.600 //
2019-01-06T20:30:00.000Z  80  4.500 //
2019-01-06T20:40:00.000Z  80  4.350 //
2019-01-06T20:50:00.000Z  80  4.400 //
2019-01-06T21:00:00.000Z  80  4.175 //
2019-01-06T21:10:00.000Z 100  4.025 //
2019-01-06T21:20:00.000Z 100  3.987 //
2019-01-06T21:30:00.000Z  95  3.950 //
2019-01-06T21:40:00.000Z  95  4.050 //
2019-01-06T21:50:00.000Z 100  4.100 //
2019-01-06T22:00:00.000Z  95  4.150 //
2019-01-06T22:10:00.000Z  95  4.400 //
2019-01-06T22:20:00.000Z  90  4.750 //
2019-01-06T22:30:00.000Z  90  4.950 //
2019-01-06T22:40:00.000Z  90  4.800 //
2019-01-06T22:50:00.000Z   0  4.750 //
2019-01-06T23:00:00.000Z   0  5.000 //
2019-01-06T23:10:00.000Z  95  5.200 //
2019-01-06T23:20:00.000Z  80  5.250 //
2019-01-06T23:30:00.000Z  70  5.350 //
2019-01-06T23:40:00.000Z  65  5.300 //
2019-01-06T23:50:00.000Z  80  5.450 //
2019-01-07T00:00:00.000Z  80  5.750 //
2019-01-07T00:10:00.000Z  70  5.950 //
2019-01-07T00:20:00.000Z  80  5.800 //
2019-01-07T00:30:00.000Z  65  5.900 //
2019-01-07T00:40:00.000Z  80  5.850 //
2019-01-07T00:50:00.000Z  80  5.850 //
2019-01-07T01:00:00.000Z  80  5.600 //
2019-01-07T01:10:00.000Z  80  5.350 //
2019-01-07T01:20:00.000Z  65  5.100 //
2019-01-07T01:30:00.000Z  80  5.150 //
2019-01-07T01:40:00.000Z  80  5.100 //
2019-01-07T01:50:00.000Z  80  5.000 //
2019-01-07T02:00:00.000Z  90  4.950 //
2019-01-07T02:10:00.000Z  95  4.800 //
2019-01-07T02:20:00.000Z  95  4.650 //
2019-01-07T02:30:00.000Z  95  4.650 //
2019-01-07T02:40:00.000Z  90  4.500 //
2019-01-07T02:50:00.000Z  95  4.400 //
2019-01-07T03:00:00.000Z  70  4.350 //
2019-01-07T03:10:00.000Z 100  4.350 //
2019-01-07T03:20:00.000Z  95  4.350 //
2019-01-07T03:30:00.000Z  90  4.450 //
2019-01-07T03:40:00.000Z  80  4.400 //
2019-01-07T03:50:00.000Z  80  4.750 //
2019-01-07T04:00:00.000Z  80  4.700 //
2019-01-07T04:10:00.000Z  80  4.600 //
2019-01-07T04:20:00.000Z  80  4.300 //
2019-01-07T04:30:00.000Z  80  3.950 //
2019-01-07T04:40:00.000Z  80  3.400 //
2019-01-07T04:50:00.000Z  75  3.050 //
2019-01-07T05:00:00.000Z  80  2.750 //
2019-01-07T05:10:00.000Z  75  2.600 //
2019-01-07T05:20:00.000Z  95  2.500 //
2019-01-07T05:30:00.000Z  95  2.500 //
2019-01-07T05:40:00.000Z 100  2.650 //
2019-01-07T05:50:00.000Z 100  2.600 //
2019-01-07T06:00:00.000Z 100  2.700 //
2019-01-07T06:10:00.000Z 100  2.600 //
2019-01-07T06:20:00.000Z 100  2.600 //
2019-01-07T06:30:00.000Z 100  2.650 //
2019-01-07T06:40:00.000Z 100  2.650 //
2019-01-07T06:50:00.000Z  80  2.550 //
2019-01-07T07:00:00.000Z  95  2.500 //
2019-01-07T07:10:00.000Z 100  2.400 //
2019-01-07T07:20:00.000Z  75  2.250 //
2019-01-07T07:30:00.000Z 100  2.300 //
2019-01-07T07:40:00.000Z  80  2.250 //
2019-01-07T07:50:00.000Z  95  2.450 //
2019-01-07T08:00:00.000Z  95  2.700 //
2019-01-07T08:10:00.000Z  80  2.900 //
2019-01-07T08:20:00.000Z  80  3.350 //
2019-01-07T08:30:00.000Z  75  3.550 //
2019-01-07T08:40:00.000Z  80  3.775 //
2019-01-07T08:50:00.000Z  80  3.800 //
2019-01-07T09:00:00.000Z  80  4.075 //
2019-01-07T09:10:00.000Z   0  4.200 //
2019-01-07T09:20:00.000Z  80  4.250 //
2019-01-07T09:30:00.000Z  80  4.250 //
2019-01-07T09:40:00.000Z  80  4.401 //
2019-01-07T09:50:00.000Z   0  4.450 //
2019-01-07T10:00:00.000Z  80  4.600 //
2019-01-07T10:10:00.000Z  90  4.600 //
2019-01-07T10:20:00.000Z  75  4.050 //
2019-01-07T10:30:00.000Z  80  4.751 //
2019-01-07T10:40:00.000Z  60  4.025 //
2019-01-07T10:50:00.000Z  90  4.800 //
2019-01-07T11:00:00.000Z 100  4.050 //
2019-01-07T11:10:00.000Z  80  4.100 //
2019-01-07T11:20:00.000Z  60  4.800 //
2019-01-07T11:30:00.000Z 100  4.725 //
2019-01-07T11:40:00.000Z 100  4.750 //
2019-01-07T11:50:00.000Z  50  4.000 //
2019-01-07T12:00:00.000Z  90  5.012 //
2019-01-07T12:10:00.000Z 100  5.075 //
2019-01-07T12:20:00.000Z 100  5.125 //
2019-01-07T12:30:00.000Z 100  5.363 //
2019-01-07T12:40:00.000Z 100  5.525 //
2019-01-07T12:50:00.000Z 100  5.825 //
2019-01-07T13:00:00.000Z 100  6.075 //
2019-01-07T13:10:00.000Z 100  6.200 //
2019-01-07T13:20:00.000Z 100  6.450 //
2019-01-07T13:30:00.000Z 100  6.575 //
2019-01-07T13:40:00.000Z 100  6.625 //
2019-01-07T13:50:00.000Z 100  6.750 //
2019-01-07T14:00:00.000Z 100  6.725 //
2019-01-07T14:10:00.000Z 100  6.650 //
2019-01-07T14:20:00.000Z  95  6.750 //
2019-01-07T14:30:00.000Z 100  6.700 //
2019-01-07T14:40:00.000Z 100  6.500 //
2019-01-07T14:50:00.000Z 100  6.650 //
2019-01-07T15:00:00.000Z 100  6.500 //
2019-01-07T15:10:00.000Z 100  6.500 //
2019-01-07T15:20:00.000Z  90  6.325 //
2019-01-07T15:30:00.000Z 100  6.225 //
2019-01-07T15:40:00.000Z 100  6.150 //
2019-01-07T15:50:00.000Z 100  6.150 //
2019-01-07T16:00:00.000Z 100  6.150 //
2019-01-07T16:10:00.000Z 100  6.197 //
2019-01-07T16:20:00.000Z 100  6.050 //
2019-01-07T16:30:00.000Z 100  6.225 //
2019-01-07T16:40:00.000Z 100  6.025 //
2019-01-07T16:50:00.000Z 100  6.500 //
2019-01-07T17:00:00.000Z 100  6.600 //
2019-01-07T17:10:00.000Z 100  6.775 //
2019-01-07T17:20:00.000Z 100  6.700 //
2019-01-07T17:30:00.000Z 100  7.000 //
2019-01-07T17:40:00.000Z   0  7.250 //
2019-01-07T17:50:00.000Z 100  7.400 //
2019-01-07T18:00:00.000Z 100  7.600 //
2019-01-07T18:10:00.000Z 100  7.850 //
2019-01-07T18:20:00.000Z   0  8.050 //
2019-01-07T18:30:00.000Z 100  8.400 //
2019-01-07T18:40:00.000Z 100  8.800 //
2019-01-07T18:50:00.000Z 100  9.250 //
2019-01-07T19:00:00.000Z 100  9.550 //
2019-01-07T19:10:00.000Z  95  9.850 //
2019-01-07T19:20:00.000Z  95 10.050 //
2019-01-07T19:30:00.000Z  95 10.000 //
2019-01-07T19:40:00.000Z 100  9.725 //
2019-01-07T19:50:00.000Z 100  9.525 //
2019-01-07T20:00:00.000Z  95  9.063 //
2019-01-07T20:10:00.000Z  80  8.650 //
2019-01-07T20:20:00.000Z  80  8.100 //
2019-01-07T20:30:00.000Z  55  7.100 //
2019-01-07T20:40:00.000Z  75  6.600 //
2019-01-07T20:50:00.000Z  65  6.150 //
2019-01-07T21:00:00.000Z  70  5.850 //
2019-01-07T21:10:00.000Z  80  5.700 //
2019-01-07T21:20:00.000Z  80  5.400 //
2019-01-07T21:30:00.000Z  80  5.350 //
2019-01-07T21:40:00.000Z  80  5.200 //
2019-01-07T21:50:00.000Z  80  5.200 //
2019-01-07T22:00:00.000Z  80  5.350 //
2019-01-07T22:10:00.000Z  80  5.400 //
2019-01-07T22:20:00.000Z  80  5.600 //
2019-01-07T22:30:00.000Z  80  5.800 //
2019-01-07T22:40:00.000Z  75  5.600 //
2019-01-07T22:50:00.000Z  80  5.900 //
2019-01-07T23:00:00.000Z  80  5.800 //
2019-01-07T23:10:00.000Z  70  6.000 //
2019-01-07T23:20:00.000Z  70  5.350 //
2019-01-07T23:30:00.000Z  80  5.350 //
2019-01-07T23:40:00.000Z  70  5.300 //
2019-01-07T23:50:00.000Z  70  4.650 //
2019-01-08T00:00:00.000Z   0  4.550 //
2019-01-08T00:10:00.000Z  65  4.300 //
2019-01-08T00:20:00.000Z  75  3.850 //
2019-01-08T00:30:00.000Z  65  3.450 //
2019-01-08T00:40:00.000Z  70  3.400 //
2019-01-08T00:50:00.000Z  70  3.400 //
2019-01-08T01:00:00.000Z  90  3.450 //
2019-01-08T01:10:00.000Z  70  3.400 //
2019-01-08T01:20:00.000Z  75  3.400 //
2019-01-08T01:30:00.000Z  70  3.500 //
2019-01-08T01:40:00.000Z  90  3.600 //
2019-01-08T01:50:00.000Z  80  3.550 //
2019-01-08T02:00:00.000Z  75  3.500 //
2019-01-08T02:10:00.000Z  80  3.600 //
2019-01-08T02:20:00.000Z  80  3.550 //
2019-01-08T02:30:00.000Z  70  3.600 //
2019-01-08T02:40:00.000Z  70  3.550 //
2019-01-08T02:50:00.000Z  70  3.550 //
2019-01-08T03:00:00.000Z  70  3.550 //
2019-01-08T03:10:00.000Z  60  3.450 //
2019-01-08T03:20:00.000Z  70  3.550 //
2019-01-08T03:30:00.000Z  70  3.600 //
2019-01-08T03:40:00.000Z  70  3.550 //
2019-01-08T03:50:00.000Z  70  3.600 //
2019-01-08T04:00:00.000Z  60  3.750 //
2019-01-08T04:10:00.000Z  70  3.800 //
2019-01-08T04:20:00.000Z  60  3.900 //
2019-01-08T04:30:00.000Z  60  3.750 //
2019-01-08T04:40:00.000Z  60  4.100 //
2019-01-08T04:50:00.000Z  70  4.000 //
2019-01-08T05:00:00.000Z  70  3.900 //
2019-01-08T05:10:00.000Z  70  3.850 //
2019-01-08T05:20:00.000Z  70  3.900 //
2019-01-08T05:30:00.000Z  70  3.850 //
2019-01-08T05:40:00.000Z  70  3.850 //
2019-01-08T05:50:00.000Z  70  3.750 //
2019-01-08T06:00:00.000Z  70  3.750 //
2019-01-08T06:10:00.000Z  70  3.600 //
2019-01-08T06:20:00.000Z  70  3.350 //
2019-01-08T06:30:00.000Z  75  3.250 //
2019-01-08T06:40:00.000Z  65  3.350 //
2019-01-08T06:50:00.000Z  75  3.150 //
2019-01-08T07:00:00.000Z  65  2.900 //
2019-01-08T07:10:00.000Z  65  2.650 //
2019-01-08T07:20:00.000Z  75  2.350 //
2019-01-08T07:30:00.000Z  70  2.250 //
2019-01-08T07:40:00.000Z  80  2.100 //
2019-01-08T08:00:00.000Z 100  2.200 //
2019-01-08T08:10:00.000Z  75  2.500 //
2019-01-08T08:20:00.000Z  80  2.850 //
2019-01-08T08:30:00.000Z  80  3.150 //
2019-01-08T08:40:00.000Z  80  3.475 //
2019-01-08T08:50:00.000Z  80  3.575 //
2019-01-08T09:00:00.000Z   0  3.800 //
2019-01-08T09:10:00.000Z   0  4.050 //
2019-01-08T09:20:00.000Z  80  4.050 //
2019-01-08T09:30:00.000Z  80  4.301 //
2019-01-08T09:40:00.000Z  80  4.457 //
2019-01-08T09:50:00.000Z  75  4.762 //
2019-01-08T10:00:00.000Z  80  5.125 //
2019-01-08T10:10:00.000Z  80  5.325 //
2019-01-08T10:20:00.000Z  80  5.525 //
2019-01-08T10:30:00.000Z  80  5.525 //
2019-01-08T10:40:00.000Z  95  5.325 //
2019-01-08T10:50:00.000Z  95  5.000 //
2019-01-08T11:00:00.000Z  90  4.850 //
2019-01-08T11:10:00.000Z  85  4.250 //
2019-01-08T11:20:00.000Z  45  4.400 //
2019-01-08T11:30:00.000Z  75  3.950 //
2019-01-08T11:40:00.000Z  65  4.750 //
2019-01-08T11:50:00.000Z  65  4.700 //
2019-01-08T12:00:00.000Z  70  4.100 //
2019-01-08T12:30:00.000Z  50  4.650 //
2019-01-08T12:40:00.000Z  70  4.650 //
2019-01-08T13:00:00.000Z  50  4.225 //
2019-01-08T13:20:00.000Z  70  4.825 //
2019-01-08T13:50:00.000Z  70  5.100 //
2019-01-08T14:00:00.000Z 100  5.175 //
2019-01-08T14:10:00.000Z 100  5.500 //
2019-01-08T14:20:00.000Z 100  5.575 //
2019-01-08T14:30:00.000Z 100  5.925 //
2019-01-08T14:40:00.000Z 100  6.100 //
2019-01-08T14:50:00.000Z 100  6.250 //
2019-01-08T15:00:00.000Z 100  6.400 //
2019-01-08T15:10:00.000Z 100  6.625 //
2019-01-08T15:20:00.000Z  75  6.703 //
2019-01-08T15:30:00.000Z 100  6.825 //
2019-01-08T15:40:00.000Z  95  6.925 //
2019-01-08T15:50:00.000Z 100  6.825 //
2019-01-08T16:00:00.000Z 100  6.900 //
2019-01-08T16:10:00.000Z  95  6.975 //
2019-01-08T16:20:00.000Z 100  7.050 //
2019-01-08T16:30:00.000Z 100  7.200 //
2019-01-08T16:40:00.000Z 100  7.300 //
2019-01-08T16:50:00.000Z 100  7.400 //
2019-01-08T17:00:00.000Z 100  7.450 //
2019-01-08T17:10:00.000Z 100  7.500 //
2019-01-08T17:20:00.000Z 100  7.550 //
2019-01-08T17:30:00.000Z 100  7.625 //
2019-01-08T17:40:00.000Z 100  7.750 //
2019-01-08T17:50:00.000Z 100  7.850 //
2019-01-08T18:00:00.000Z 100  8.000 //
2019-01-08T18:10:00.000Z  95  8.200 //
2019-01-08T18:20:00.000Z 100  8.350 //
2019-01-08T18:30:00.000Z 100  8.625 //
2019-01-08T18:40:00.000Z   0  8.800 //
2019-01-08T18:50:00.000Z  95  9.150 //
2019-01-08T19:00:00.000Z  95  9.400 //
2019-01-08T19:10:00.000Z  95  9.925 //
2019-01-08T19:20:00.000Z  95 10.150 //
2019-01-08T19:30:00.000Z  95 10.325 //
2019-01-08T19:40:00.000Z  95 10.600 //
2019-01-08T19:50:00.000Z  95 10.650 //
2019-01-08T20:00:00.000Z  95 10.550 //
2019-01-08T20:10:00.000Z  95 10.350 //
2019-01-08T20:20:00.000Z  95  9.900 //
2019-01-08T20:30:00.000Z  95  9.200 //
2019-01-08T20:40:00.000Z  95  8.300 //
2019-01-08T20:50:00.000Z  95  7.625 //
2019-01-08T21:00:00.000Z  95  6.975 //
2019-01-08T21:10:00.000Z  90  6.375 //
2019-01-08T21:20:00.000Z  80  6.200 //
2019-01-08T21:30:00.000Z  80  5.650 //
2019-01-08T21:40:00.000Z  80  5.850 //
2019-01-08T21:50:00.000Z  80  5.550 //
2019-01-08T22:00:00.000Z  80  5.650 //
2019-01-08T22:10:00.000Z  65  5.600 //
2019-01-08T22:20:00.000Z  45  5.500 //
2019-01-08T22:30:00.000Z  80  5.650 //
2019-01-08T22:40:00.000Z  80  5.750 //
2019-01-08T22:50:00.000Z  80  5.700 //
2019-01-08T23:00:00.000Z  80  5.550 //
