DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
26,16,6.15,292.9,18.5,74.3
26,17,6.175,292.9,18.5,74.3
26,18,6.3,292.9,18.5,74.3
26,19,6.5,292.9,18.5,74.3
26,20,6.425,292.9,18.5,74.3
26,21,6.8,292.9,18.5,74.3
26,22,5.775,292.9,18.5,74.3
26,23,4.25,292.9,18.5,74.3
26,24,4.05,292.9,18.5,74.3
27,1,4.4,292.9,18.5,72.8
27,2,3.5,292.9,18.5,72.8
27,3,3.4,292.9,18.5,72.8
27,4,3.1,292.9,18.5,72.8
27,5,3.1,292.9,18.5,72.8
27,6,3.15,292.9,18.5,72.8
27,7,3.3,292.9,18.5,72.8
27,8,3.35,292.9,18.5,72.8
27,9,3.3,292.9,18.5,72.8
27,10,3.85,292.9,18.5,72.8
27,11,2.75,292.9,18.5,72.8
27,12,3.7,292.9,18.5,72.8
27,13,4.925,292.9,18.5,72.8
27,14,5.7,292.9,18.5,72.8
27,15,5.525,292.9,18.5,72.8
27,16,6.3,292.9,18.5,72.8
27,17,5.65,292.9,18.5,72.8
27,18,5.225,292.9,18.5,72.8
27,19,5.55,292.9,18.5,72.8
27,20,5.85,292.9,18.5,72.8
27,21,5.55,292.9,18.5,72.8
27,22,5.4,292.9,18.5,72.8
27,23,5.4,292.9,18.5,72.8
27,24,4.4,292.9,18.5,72.8
28,1,3.45,292.9,18.5,73.5
28,2,2.5,292.9,18.5,73.5
28,3,3.15,292.9,18.5,73.5
28,4,3.35,292.9,18.5,73.5
28,5,3.1,292.9,18.5,73.5
28,6,3.3,292.9,18.5,73.5
28,7,3.35,292.9,18.5,73.5
28,8,3.2,292.9,18.5,73.5
28,9,3.0,292.9,18.5,73.5
28,10,2.75,292.9,18.5,73.5
28,11,2.35,292.9,18.5,73.5
28,12,3.65,292.9,18.5,73.5
28,13,5.0,292.9,18.5,73.5
28,14,5.225,292.9,18.5,73.5
28,15,5.925,292.9,18.5,73.5
28,16,4.975,292.9,18.5,73.5
28,17,5.463,292.9,18.5,73.5
28,18,5.275,292.9,18.5,73.5
28,19,5.5,292.9,18.5,73.5
28,20,6.05,292.9,18.5,73.5
28,21,5.55,292.9,18.5,73.5
28,22,4.775,292.9,18.5,73.5
28,23,5.2,292.9,18.5,73.5
28,24,5.35,292.9,18.5,73.5
29,1,4.05,292.9,18.5,70.9
29,2,2.65,292.9,18.5,70.9
29,3,3.1,292.9,18.5,70.9
29,4,2.95,292.9,18.5,70.9
29,5,4.5,292.9,18.5,70.9
29,6,3.1,292.9,18.5,70.9
29,7,3.1,292.9,18.5,70.9
29,8,3.2,292.9,18.5,70.9
29,9,3.3,292.9,18.5,70.9
29,10,3.35,292.9,18.5,70.9
29,11,3.35,292.9,18.5,70.9
29,12,3.35,292.9,18.5,70.9
29,13,5.7,292.9,18.5,70.9
29,14,4.825,292.9,18.5,70.9
29,15,4.725,292.9,18.5,70.9
29,16,5.35,292.9,18.5,70.9
29,17,5.35,292.9,18.5,70.9
29,18,5.7,292.9,18.5,70.9
29,19,5.95,292.9,18.5,70.9
29,20,5.25,292.9,18.5,70.9
29,21,4.9,292.9,18.5,70.9
29,22,5.75,292.9,18.5,70.9
29,23,4.7,292.9,18.5,70.9
29,24,4.5,292.9,18.5,70.9
30,1,3.45,292.9,18.5,71.4
30,2,3.75,292.9,18.5,71.4
30,3,2.95,292.9,18.5,71.4
30,4,2.75,292.9,18.5,71.4
30,5,2.9,292.9,18.5,71.4
30,6,3.1,292.9,18.5,71.4
30,7,2.95,292.9,18.5,71.4
30,8,2.9,292.9,18.5,71.4
30,9,2.5,292.9,18.5,71.4
30,10,3.05,292.9,18.5,71.4
30,11,2.5,292.9,18.5,71.4
30,12,3.4,292.9,18.5,71.4
30,13,4.5,292.9,18.5,71.4
30,14,5.725,292.9,18.5,71.4
30,15,5.663,292.9,18.5,71.4
30,16,4.925,292.9,18.5,71.4
30,17,5.325,292.9,18.5,71.4
