DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
17,18,6.05,283.2,-12.0,66.4
17,20,7.75,283.2,-12.0,66.4
17,21,8.3,283.2,-12.0,66.4
17,22,8.1,283.2,-12.0,66.4
17,23,8.55,283.2,-12.0,66.4
17,24,7.85,283.2,-12.0,66.4
18,1,6.8,283.2,-12.0,66.6
18,2,6.7,283.2,-12.0,66.6
18,3,6.2,283.2,-12.0,66.6
18,4,4.7,283.2,-12.0,66.6
18,5,5.9,283.2,-12.0,66.6
18,6,4.4,283.2,-12.0,66.6
18,7,2.9,283.2,-12.0,66.6
18,8,2.5,283.2,-12.0,66.6
18,10,3.0,283.2,-12.0,66.6
18,12,3.0,283.2,-12.0,66.6
18,13,5.204,283.2,-12.0,66.6
18,14,5.95,283.2,-12.0,66.6
18,15,7.25,283.2,-12.0,66.6
18,16,6.85,283.2,-12.0,66.6
18,18,5.4,283.2,-12.0,66.6
18,19,5.607,283.2,-12.0,66.6
18,20,5.95,283.2,-12.0,66.6
18,21,6.3,283.2,-12.0,66.6
18,22,6.95,283.2,-12.0,66.6
18,23,7.25,283.2,-12.0,66.6
18,24,6.95,283.2,-12.0,66.6
19,1,7.2,283.2,-12.0,67.4
19,2,7.1,283.2,-12.0,67.4
19,3,8.5,283.2,-12.0,67.4
19,4,6.7,283.2,-12.0,67.4
19,5,3.6,283.2,-12.0,67.4
19,6,4.1,283.2,-12.0,67.4
19,7,3.6,283.2,-12.0,67.4
19,8,3.4,283.2,-12.0,67.4
19,9,2.7,283.2,-12.0,67.4
19,10,2.8,283.2,-12.0,67.4
19,11,3.0,283.2,-12.0,67.4
19,12,3.3,283.2,-12.0,67.4
19,13,4.725,283.2,-12.0,67.4
19,14,5.313,283.2,-12.0,67.4
19,15,5.55,283.2,-12.0,67.4
19,16,5.35,283.2,-12.0,67.4
19,18,5.9,283.2,-12.0,67.4
19,19,6.2,283.2,-12.0,67.4
19,20,6.6,283.2,-12.0,67.4
19,21,7.4,283.2,-12.0,67.4
19,22,7.8,283.2,-12.0,67.4
19,23,7.6,283.2,-12.0,67.4
19,24,7.2,283.2,-12.0,67.4
20,1,7.6,283.2,-12.0,67.0
20,2,6.4,283.2,-12.0,67.0
20,3,5.6,283.2,-12.0,67.0
20,4,3.6,283.2,-12.0,67.0
20,5,3.3,283.2,-12.0,67.0
20,6,3.8,283.2,-12.0,67.0
20,7,4.0,283.2,-12.0,67.0
20,8,3.6,283.2,-12.0,67.0
20,12,3.1,283.2,-12.0,67.0
20,13,5.35,283.2,-12.0,67.0
20,14,6.15,283.2,-12.0,67.0
20,15,6.45,283.2,-12.0,67.0
20,16,6.35,283.2,-12.0,67.0
20,17,5.85,283.2,-12.0,67.0
20,18,6.6,283.2,-12.0,67.0
20,19,6.85,283.2,-12.0,67.0
20,20,6.925,283.2,-12.0,67.0
20,21,7.65,283.2,-12.0,67.0
20,22,7.95,283.2,-12.0,67.0
20,23,8.125,283.2,-12.0,67.0
20,24,7.85,283.2,-12.0,67.0
21,1,8.2,283.2,-12.0,67.7
21,2,7.8,283.2,-12.0,67.7
21,3,7.1,283.2,-12.0,67.7
21,4,4.7,283.2,-12.0,67.7
21,5,4.0,283.2,-12.0,67.7
21,6,3.9,283.2,-12.0,67.7
21,7,4.0,283.2,-12.0,67.7
21,8,3.3,283.2,-12.0,67.7
21,9,2.9,283.2,-12.0,67.7
21,10,3.1,283.2,-12.0,67.7
21,12,3.1,283.2,-12.0,67.7
21,13,4.95,283.2,-12.0,67.7
21,14,3.9,283.2,-12.0,67.7
21,15,5.404,283.2,-12.0,67.7
21,16,6.15,283.2,-12.0,67.7
21,17,5.202,283.2,-12.0,67.7
21,19,5.7,283.2,-12.0,67.7
21,20,6.3,283.2,-12.0,67.7
21,21,6.9,283.2,-12.0,67.7
21,22,7.263,283.2,-12.0,67.7
21,23,6.85,283.2,-12.0,67.7
21,24,6.875,283.2,-12.0,67.7
22,1,5.9,283.2,-12.0,68.5
22,2,5.0,283.2,-12.0,68.5
22,3,4.9,283.2,-12.0,68.5
22,4,4.5,283.2,-12.0,68.5
22,5,3.7,283.2,-12.0,68.5
22,6,3.6,283.2,-12.0,68.5
22,7,3.3,283.2,-12.0,68.5
22,12,3.75,283.2,-12.0,68.5
22,13,4.75,283.2,-12.0,68.5
22,14,5.55,283.2,-12.0,68.5
24,15,7.004,283.2,-12.0,70.2
24,16,7.15,283.2,-12.0,70.2
24,17,7.15,283.2,-12.0,70.2
24,18,7.35,283.2,-12.0,70.2
24,19,6.75,283.2,-12.0,70.2
24,20,7.05,283.2,-12.0,70.2
24,21,7.05,283.2,-12.0,70.2
24,22,7.85,283.2,-12.0,70.2
24,23,8.125,283.2,-12.0,70.2
24,24,8.0,283.2,-12.0,70.2
25,1,6.8,283.2,-12.0,72.7
25,2,5.8,283.2,-12.0,72.7
25,3,4.7,283.2,-12.0,72.7
25,4,3.6,283.2,-12.0,72.7
25,5,3.4,283.2,-12.0,72.7
25,6,4.0,283.2,-12.0,72.7
25,7,3.3,283.2,-12.0,72.7
25,8,3.1,283.2,-12.0,72.7
25,9,2.6,283.2,-12.0,72.7
25,10,2.6,283.2,-12.0,72.7
25,12,3.5,283.2,-12.0,72.7
25,13,4.95,283.2,-12.0,72.7
25,14,5.85,283.2,-12.0,72.7
25,15,6.925,283.2,-12.0,72.7
25,16,7.557,283.2,-12.0,72.7
25,17,8.25,283.2,-12.0,72.7
25,18,8.207,283.2,-12.0,72.7
25,19,8.007,283.2,-12.0,72.7
25,20,7.325,283.2,-12.0,72.7
25,21,7.25,283.2,-12.0,72.7
25,22,7.15,283.2,-12.0,72.7
25,23,7.35,283.2,-12.0,72.7
25,24,7.55,283.2,-12.0,72.7
26,1,7.2,283.2,-12.0,74.3
26,2,6.7,283.2,-12.0,74.3
26,3,6.0,283.2,-12.0,74.3
26,4,6.6,283.2,-12.0,74.3
26,5,5.8,283.2,-12.0,74.3
26,6,6.2,283.2,-12.0,74.3
26,7,4.8,283.2,-12.0,74.3
26,8,3.2,283.2,-12.0,74.3
26,9,3.1,283.2,-12.0,74.3
26,12,3.2,283.2,-12.0,74.3
26,13,4.95,283.2,-12.0,74.3
