DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
16,19,5.975,292.9,18.5,
16,20,5.55,292.9,18.5,
16,21,6.0,292.9,18.5,
16,22,7.15,292.9,18.5,
16,23,7.8,292.9,18.5,
16,24,9.3,292.9,18.5,
17,1,3.1,292.9,18.5,
17,2,3.25,292.9,18.5,
17,3,3.3,292.9,18.5,
17,4,2.45,292.9,18.5,
17,5,2.55,292.9,18.5,
17,6,3.05,292.9,18.5,
17,7,3.15,292.9,18.5,
17,8,3.15,292.9,18.5,
17,9,3.1,292.9,18.5,
17,10,3.45,292.9,18.5,
17,11,3.75,292.9,18.5,
17,12,3.05,292.9,18.5,
17,13,4.4,292.9,18.5,
17,14,4.825,292.9,18.5,
17,15,4.975,292.9,18.5,
17,16,4.963,292.9,18.5,
17,17,5.475,292.9,18.5,
17,18,4.3,292.9,18.5,
17,19,5.875,292.9,18.5,
17,20,6.325,292.9,18.5,
17,21,5.35,292.9,18.5,
17,22,5.506,292.9,18.5,
17,23,6.7,292.9,18.5,
17,24,5.4,292.9,18.5,
18,1,3.1,292.9,18.5,
18,2,3.45,292.9,18.5,
18,3,3.25,292.9,18.5,
18,4,3.25,292.9,18.5,
18,5,2.9,292.9,18.5,
18,6,2.95,292.9,18.5,
18,7,3.05,292.9,18.5,
18,8,3.3,292.9,18.5,
18,9,3.2,292.9,18.5,
18,10,3.2,292.9,18.5,
18,11,3.05,292.9,18.5,
18,12,3.55,292.9,18.5,
18,13,4.601,292.9,18.5,
18,14,4.975,292.9,18.5,
18,15,5.25,292.9,18.5,
18,16,4.65,292.9,18.5,
18,17,5.512,292.9,18.5,
18,18,5.5,292.9,18.5,
18,19,5.65,292.9,18.5,
18,20,4.975,292.9,18.5,
18,21,5.2,292.9,18.5,
18,22,5.813,292.9,18.5,
18,23,6.7,292.9,18.5,
18,24,4.25,292.9,18.5,
19,1,2.9,292.9,18.5,
19,2,2.75,292.9,18.5,
19,3,2.85,292.9,18.5,
19,4,3.7,292.9,18.5,
19,5,4.35,292.9,18.5,
19,6,4.15,292.9,18.5,
19,7,2.9,292.9,18.5,
19,8,5.45,292.9,18.5,
19,10,5.45,292.9,18.5,
19,11,2.4,292.9,18.5,
19,12,3.85,292.9,18.5,
19,13,4.2,292.9,18.5,
19,14,10.663,292.9,18.5,
19,15,5.85,292.9,18.5,
19,16,4.25,292.9,18.5,
19,17,4.0,292.9,18.5,
19,18,6.9,292.9,18.5,
19,21,5.7,292.9,18.5,
19,22,5.6,292.9,18.5,
19,23,3.8,292.9,18.5,
19,24,5.5,292.9,18.5,
20,2,3.9,292.9,18.5,
20,5,5.75,292.9,18.5,
20,16,5.95,292.9,18.5,
20,17,4.1,292.9,18.5,
20,18,4.55,292.9,18.5,
20,19,4.5,292.9,18.5,
20,20,5.45,292.9,18.5,
20,21,5.551,292.9,18.5,
21,3,2.4,292.9,18.5,
21,11,4.55,292.9,18.5,
21,12,5.7,292.9,18.5,
21,13,4.5,292.9,18.5,
21,16,5.8,292.9,18.5,
21,17,3.875,292.9,18.5,
21,18,4.35,292.9,18.5,
21,21,4.35,292.9,18.5,
21,22,2.9,292.9,18.5,
21,23,3.9,292.9,18.5,
21,24,4.5,292.9,18.5,
22,3,4.1,292.9,18.5,
22,16,4.5,292.9,18.5,
22,18,4.3,292.9,18.5,
22,19,6.65,292.9,18.5,
22,22,5.6,292.9,18.5,
22,23,5.55,292.9,18.5,
22,24,4.35,292.9,18.5,
23,5,3.35,292.9,18.5,
23,7,4.3,292.9,18.5,
23,8,5.65,292.9,18.5,
23,10,3.45,292.9,18.5,
23,11,4.0,292.9,18.5,
23,12,7.1,292.9,18.5,
23,13,3.8,292.9,18.5,
23,15,5.55,292.9,18.5,
23,16,4.35,292.9,18.5,
23,17,5.5,292.9,18.5,
23,18,3.95,292.9,18.5,
23,21,3.9,292.9,18.5,
24,2,5.6,292.9,18.5,
24,3,3.85,292.9,18.5,
24,12,2.9,292.9,18.5,
24,13,3.9,292.9,18.5,
24,14,5.6,292.9,18.5,
24,15,4.05,292.9,18.5,
24,16,4.2,292.9,18.5,
24,17,5.525,292.9,18.5,
24,18,4.35,292.9,18.5,
24,19,5.7,292.9,18.5,
24,20,4.0,292.9,18.5,
